ticker,timeframe,n_mu,x,bear_alloc_1d,ema_pair,sharpe,cagr,max_drawdown,total_return,num_trades,n_skipped
SLV,1d,3,0.75,0.5,9/21,0.6485809013866612,-0.047937014675440204,-0.7450463033082454,-0.3875366462763582,119,4
SLV,1d,3,0.75,0.5,12/26,0.5710387975618001,-0.07073716360533333,-0.8031313313671158,-0.5191408762315227,99,0
SLV,1d,3,0.75,0.5,20/50,0.47831864049179007,-0.012747541391145534,-0.644219425335496,-0.12018210571125354,60,4
SLV,1d,3,0.75,0.75,9/21,0.888425967184676,-0.05942432259531183,-0.8361263692451316,-0.4574180499406978,119,4
SLV,1d,3,0.75,0.75,12/26,0.7942525748738013,-0.08599512491160965,-0.8763140267226196,-0.5923758062992265,99,0
SLV,1d,3,0.75,0.75,20/50,0.6427157268374089,-0.017710341385081207,-0.7418089094751669,-0.1633386718654526,60,4
SLV,1d,3,0.75,1.0,9/21,1.0776775357678776,-0.07365671393372852,-0.8932685620360679,-0.5340075627407506,119,4
SLV,1d,3,0.75,1.0,12/26,0.969301965261822,-0.103835694135752,-0.9228124244494769,-0.6651725080166693,99,0
SLV,1d,3,0.75,1.0,20/50,0.773048838377377,-0.02540304357924561,-0.8096331045540317,-0.22647877851639875,60,4
SLV,1d,3,1.0,0.0,9/21,-0.10157038255083949,-0.0394470580727011,-0.5173417483367364,-0.33079394131984663,126,0
SLV,1d,3,1.0,0.0,12/26,-0.10551230893858453,-0.0400239768987134,-0.5030447577782253,-0.3347944922879055,98,0
SLV,1d,3,1.0,0.0,20/50,-0.08870837963262346,-0.036581273764703104,-0.5259803030406314,-0.31059891129145134,68,0
SLV,1d,3,1.0,0.5,9/21,0.6695807491182085,-0.05151897755654966,-0.7541401862096911,-0.41014911043725555,127,0
SLV,1d,3,1.0,0.5,12/26,0.5857817100580125,-0.05257872085170734,-0.7611883521048184,-0.4166935726744605,99,0
SLV,1d,3,1.0,0.5,20/50,0.48115465086857867,-0.044817937340233316,-0.7232028604933648,-0.3672142384086148,68,0
SLV,1d,3,1.0,0.75,9/21,0.9180830182183992,-0.06373316012867392,-0.843206634956361,-0.4817206705341357,127,0
SLV,1d,3,1.0,0.75,12/26,0.8064560405233621,-0.06498204282378195,-0.8448188436234708,-0.4885790840350327,99,0
SLV,1d,3,1.0,0.75,20/50,0.6626209958180774,-0.05496361467879096,-0.8094261646340313,-0.4311831793532612,68,0
SLV,1d,3,1.0,1.0,9/21,1.114099068615084,-0.07868280429837893,-0.8987145669441517,-0.5586349527748253,127,0
SLV,1d,3,1.0,1.0,12/26,0.9801042936605745,-0.08008682548288859,-0.8997893254760175,-0.5653019468287281,99,0
SLV,1d,3,1.0,1.0,20/50,0.805135692067152,-0.06775100476651708,-0.8735009946986092,-0.5034948416461402,68,0
SLV,1d,5,0.0,0.0,9/21,-0.2375493117993233,-0.06471559960020601,-0.5139805949276632,-0.48712276540416655,90,24
SLV,1d,5,0.0,0.0,12/26,0.02297557008334535,-0.015437567490225845,-0.44001446405099676,-0.14381686658173365,70,15
SLV,1d,5,0.0,0.0,20/50,-0.05550860295056527,-0.02990570622154698,-0.49195248468071384,-0.2614139033075993,52,11
SLV,1d,5,0.0,0.5,9/21,0.5347992841470189,-0.08700867060132678,-0.8308358499097132,-0.5968646122490013,91,24
SLV,1d,5,0.0,0.5,12/26,0.5195694791178591,-0.015123699484106301,-0.638021385758649,-0.14108895913497288,71,15
SLV,1d,5,0.0,0.5,20/50,0.42207114718054284,-0.0349417716428857,-0.7041610970492591,-0.2988004030371294,52,11
SLV,1d,5,0.0,0.75,9/21,0.7501515488126552,-0.10396756369314519,-0.8980737446460497,-0.6656639005348165,91,24
SLV,1d,5,0.0,0.75,12/26,0.6991206108471594,-0.02121981183316246,-0.7523183119019086,-0.1926970886431848,71,15
SLV,1d,5,0.0,0.75,20/50,0.5788145498799814,-0.04355819481709633,-0.7972968821338206,-0.35883580226315914,52,11
SLV,1d,5,0.0,1.0,9/21,0.9183852403425152,-0.12348916140680488,-0.937883439563255,-0.7316456275777814,91,24
SLV,1d,5,0.0,1.0,12/26,0.8417041095356682,-0.030163342196218856,-0.8281508144488252,-0.26336920288690346,71,15
SLV,1d,5,0.0,1.0,20/50,0.702145746724693,-0.0548621269438897,-0.863023028916547,-0.4305732432635596,52,11
SLV,1d,5,0.25,0.0,9/21,-0.25804911898641636,-0.06928467432255003,-0.6069868462767936,-0.5115868300776782,102,15
SLV,1d,5,0.25,0.0,12/26,-0.01475878137969586,-0.022441520481876642,-0.4894958546926875,-0.20269763453923473,76,10
SLV,1d,5,0.25,0.0,20/50,-0.036752761709390624,-0.026263058196415945,-0.49582903921073995,-0.23326409859772046,54,9
SLV,1d,5,0.25,0.5,9/21,0.5676303653522184,-0.09514045181253161,-0.8452856390472838,-0.6312999305110895,103,15
SLV,1d,5,0.25,0.5,12/26,0.5304388296672973,-0.026916992173688148,-0.6821842748992439,-0.23838759332727832,77,10
SLV,1d,5,0.25,0.5,20/50,0.4378118198882253,-0.02924918229710405,-0.686276483542718,-0.2564101573407702,54,9
SLV,1d,5,0.25,0.75,9/21,0.7972138069884778,-0.11407856714344011,-0.908988006052281,-0.7014646034492039,103,15
SLV,1d,5,0.25,0.75,12/26,0.7195439420470591,-0.03572930384576767,-0.7889605240963001,-0.3044902835395997,77,10
SLV,1d,5,0.25,0.75,20/50,0.5966576792738524,-0.03680553955822441,-0.7825526784464899,-0.312198850508441,54,9
SLV,1d,5,0.25,1.0,9/21,0.9766319131148475,-0.13568357951296117,-0.9459889207227461,-0.766662719548776,103,15
SLV,1d,5,0.25,1.0,12/26,0.8693076666106072,-0.0475678642365126,-0.8582618846720788,-0.3851624780904226,77,10
SLV,1d,5,0.25,1.0,20/50,0.7218494413733225,-0.04702765884806437,-0.8512600191030222,-0.3816732531806023,54,9
SLV,1d,5,0.5,0.0,9/21,0.046474332529224276,-0.010327045892460252,-0.3803453088545423,-0.09841543062176161,110,10
SLV,1d,5,0.5,0.0,12/26,-0.1831935802035245,-0.05400148807718752,-0.5201015008952878,-0.4253771438034756,88,4
SLV,1d,5,0.5,0.0,20/50,-0.01713484275811605,-0.022834674464262572,-0.46608459062362395,-0.20589208610194953,56,7
SLV,1d,5,0.5,0.5,9/21,0.6533667347733083,-0.007711626381678771,-0.6558322071900844,-0.07435227734711325,111,10
SLV,1d,5,0.5,0.5,12/26,0.5339645610578531,-0.07409771674218457,-0.8175189920436191,-0.5362168773084335,89,4
SLV,1d,5,0.5,0.5,20/50,0.45120774205035336,-0.023665508984497152,-0.661629381619097,-0.21260492218185767,56,7
SLV,1d,5,0.5,0.75,9/21,0.8780689986307219,-0.013324923620683271,-0.7550338220789006,-0.12530393692765074,111,10
SLV,1d,5,0.5,0.75,12/26,0.7461095209033233,-0.0903021061184599,-0.8853896559253968,-0.6111452356971381,89,4
SLV,1d,5,0.5,0.75,20/50,0.6124793904707739,-0.030029691532448388,-0.7639223855897544,-0.26235545820925066,56,7
SLV,1d,5,0.5,1.0,9/21,1.0567824385503486,-0.022231736881838216,-0.8284557555897258,-0.20098837584413898,111,10
SLV,1d,5,0.5,1.0,12/26,0.9122572891324062,-0.10920970151439613,-0.9273095104394554,-0.6846801556208141,89,4
SLV,1d,5,0.5,1.0,20/50,0.7397759887938219,-0.03901522440787997,-0.8356566641903315,-0.3277853075179258,56,7
SLV,1d,5,0.75,0.0,9/21,0.0038613021999804016,-0.018805963831801997,-0.4097804463429964,-0.17260557236599972,116,4
SLV,1d,5,0.75,0.0,12/26,-0.15756402428361094,-0.04977006362189984,-0.4923029242589039,-0.3992040571600719,98,0
SLV,1d,5,0.75,0.0,20/50,0.005104855614823099,-0.018248012467183217,-0.45117109553290646,-0.16789796087983455,58,4
SLV,1d,5,0.75,0.5,9/21,0.6618556070845683,-0.0193623866148237,-0.6599111905917401,-0.1772764068200301,117,4
SLV,1d,5,0.75,0.5,12/26,0.5732198000976617,-0.06713755553369638,-0.7953867776676787,-0.5002245126895224,99,0
