ticker,timeframe,n_mu,x,bear_alloc_1d,ema_pair,sharpe,cagr,max_drawdown,total_return,num_trades,n_skipped
GLD,1d,8,0.5,0.75,9/21,0.7841811482541231,0.05396216584400415,-0.5835693772704682,0.6896522662505806,81,17
GLD,1d,8,0.5,0.75,12/26,0.7047160199191979,0.019804922841688777,-0.556422381978413,0.21619174320224843,68,7
GLD,1d,8,0.5,1.0,9/21,0.9313667536121508,0.055284452327160505,-0.659517766704434,0.7109279270030329,81,17
GLD,1d,8,0.5,1.0,12/26,0.837699241282926,0.010355183422655179,-0.6410265144694063,0.10828630658678429,68,7
GLD,1d,8,0.75,0.5,9/21,0.6498661287952502,0.03188511676878547,-0.5027519180109267,0.3678643218424016,101,5
GLD,1d,8,0.75,0.5,12/26,0.5912213372647959,0.06879373249842691,-0.42098455155529957,0.9425208649946415,73,5
GLD,1d,8,0.75,0.75,9/21,0.8585618275205052,0.032266785903732886,-0.6278987744626001,0.3729220739168455,101,5
GLD,1d,8,0.75,0.75,12/26,0.7599204569764056,0.07557173689367946,-0.5296083260203877,1.0690264884420704,73,5
GLD,1d,8,0.75,1.0,9/21,1.0258116878089312,0.03019866145186767,-0.718155682685361,0.3457160865110711,101,5
GLD,1d,8,0.75,1.0,12/26,0.8970750740750687,0.07974806273031021,-0.6155363985828751,1.1506175016400393,73,5
GLD,1d,12,0.0,0.5,9/21,0.5069583430738699,0.08821551042988363,-0.4492714518148432,1.3249876270708225,43,40
GLD,1d,12,0.0,0.5,12/26,0.5100414979819334,0.09820282911976808,-0.4126057815148292,1.546938088371642,41,27
GLD,1d,12,0.0,0.75,9/21,0.6250438471813746,0.09898562497009977,-0.5474271670838404,1.5651146682971664,43,40
GLD,1d,12,0.0,0.75,12/26,0.6220513860001727,0.11013319696170942,-0.5149789194874472,1.8369429260147818,41,27
GLD,1d,12,0.0,1.0,9/21,0.7237063525729549,0.10737313813623617,-0.6197743867037727,1.7673302860630211,43,40
GLD,1d,12,0.0,1.0,12/26,0.7165087962034933,0.11952347647120343,-0.5916251774333534,2.085738867495054,41,27
GLD,1d,12,0.25,0.5,9/21,0.5250040743923761,0.03085898390835773,-0.5361650869325038,0.35434937404232314,63,27
GLD,1d,12,0.25,0.5,12/26,0.5154961142459114,0.05894620164631692,-0.45308594604661323,0.7711096096289931,53,21
GLD,1d,12,0.25,0.75,9/21,0.6867818348885741,0.031042788857156944,-0.6535798498045503,0.3567613546904387,63,27
GLD,1d,12,0.25,0.75,12/26,0.6566636008902097,0.06384434137824258,-0.5495184695103307,0.8545885901470771,53,21
GLD,1d,12,0.25,1.0,9/21,0.8170486530370649,0.02867263020130051,-0.7433557009036212,0.32595337358179455,63,27
GLD,1d,12,0.25,1.0,12/26,0.7719630263834033,0.06616716953811141,-0.6282886594325663,0.8954003756292874,53,21
GLD,1d,12,0.5,0.5,9/21,0.5843537269599444,0.035596998321745676,-0.5102468033960204,0.41777209828096407,79,18
GLD,1d,12,0.5,0.5,12/26,0.5537501687381035,0.07764302942778922,-0.4291060793659044,1.1091375184075463,59,15
GLD,1d,12,0.5,0.75,9/21,0.7666047725095325,0.03675307247394288,-0.609779626548768,0.4336472053387863,79,18
GLD,1d,12,0.5,0.75,12/26,0.7009493148685543,0.08624356998631688,-0.5272327202993768,1.2832809064485309,59,15
GLD,1d,12,0.5,1.0,9/21,0.9131288573718319,0.03543976495915335,-0.689081192569349,0.41562524807388024,79,18
GLD,1d,12,0.5,1.0,12/26,0.8216065769501024,0.09230991353784446,-0.6039062595512,1.4137813164133268,59,15
GLD,1d,12,0.75,0.5,9/21,0.6094994172071004,-0.010849435825166287,-0.508331667112434,-0.10315368030799354,98,4
GLD,1d,12,0.75,0.5,12/26,0.5691753913998568,0.049104849824319396,-0.45581977582356803,0.6135256498899075,71,8
GLD,1d,12,0.75,0.75,9/21,0.8165052692965727,-0.025981087402396685,-0.6320335930772152,-0.23104533785073855,98,4
GLD,1d,12,0.75,0.75,12/26,0.7386183862860122,0.05222630903590875,-0.5689799026056627,0.6620836976610289,71,8
GLD,1d,12,0.75,1.0,9/21,0.9826394894470457,-0.0412000759436455,-0.7220451091567486,-0.34288338326128487,98,4
GLD,1d,12,0.75,1.0,12/26,0.875599353435812,0.05268509203925609,-0.6528021662522275,0.6693303743563159,71,8
GLD,1d,18,0.0,0.5,9/21,0.4895051532355637,0.0784016167168422,-0.45991656524198965,1.1240018731937615,41,43
GLD,1d,18,0.0,0.5,12/26,0.4510778311274924,0.0499892937710118,-0.5390972565653922,0.6271529327402994,39,25
GLD,1d,18,0.0,0.75,9/21,0.6055355141508072,0.08674243507425339,-0.555865977103688,1.2937678375884332,41,43
GLD,1d,18,0.0,0.75,12/26,0.5698985267082772,0.052753412159327606,-0.6373550804857614,0.6704119488918594,39,25
GLD,1d,18,0.0,1.0,9/21,0.7022877081559323,0.09251803013263227,-0.6268812095527676,1.4183750707876177,41,43
GLD,1d,18,0.0,1.0,12/26,0.6676037312045713,0.052782168286864106,-0.7095887248076593,0.6708673751277578,39,25
GLD,1d,18,0.25,0.5,9/21,0.517322875029235,0.04628693651384852,-0.5455132803558869,0.5707900170939018,57,31
GLD,1d,18,0.25,0.5,12/26,0.43941050552418337,-0.00046232454722627825,-0.5823507049930519,-0.004604505903612166,49,18
GLD,1d,18,0.25,0.75,9/21,0.6671788912702068,0.04885043015723278,-0.6541862217758501,0.6096246830884371,57,31
GLD,1d,18,0.25,0.75,12/26,0.5863831416082486,-0.006480156510943802,-0.7080839491946394,-0.06282331111558914,49,18
GLD,1d,18,0.25,1.0,9/21,0.788786426708722,0.048777454137204135,-0.7320911870308154,0.6085073233652043,57,31
GLD,1d,18,0.25,1.0,12/26,0.7036938316547295,-0.01518851393177667,-0.7956962915753067,-0.14165291802219193,49,18
GLD,1d,18,0.5,0.5,9/21,0.5872933764709111,0.06400378600598544,-0.4896173376731352,0.8573645240042449,73,19
GLD,1d,18,0.5,0.5,12/26,0.49735865273391144,0.04106133552315128,-0.5011686072794792,0.4942264532230114,53,13
GLD,1d,18,0.5,0.75,9/21,0.7568960909497611,0.06996069755310375,-0.5833508018531534,0.9637923195105951,73,19
GLD,1d,18,0.5,0.75,12/26,0.6419883350963494,0.04239579041540953,-0.6054103867759686,0.5134521616241328,53,13
GLD,1d,18,0.5,1.0,9/21,0.8945941502662772,0.07340348553895448,-0.653077245785029,1.0277743950628482,73,19
GLD,1d,18,0.5,1.0,12/26,0.7593029231990804,0.040905407963189644,-0.6990833626382368,0.49199438027268716,53,13
GLD,1d,18,0.75,0.5,9/21,0.5994449438438244,-0.0071109338629390395,-0.5163402479805199,-0.06874466135153812,94,7
GLD,1d,18,0.75,0.5,12/26,0.536807195668151,0.019494998829954424,-0.5261118812639289,0.21250803624114334,69,7
GLD,1d,18,0.75,0.75,9/21,0.8014125964871059,-0.0216706531685551,-0.6300051568283633,-0.19640060688899952,94,7
GLD,1d,18,0.75,0.75,12/26,0.7086773648052282,0.017153232635467308,-0.649086210520015,0.18499708364065826,69,7
GLD,1d,18,0.75,1.0,9/21,0.9637089864398556,-0.03633368043394736,-0.7178586898995327,-0.3088286618370041,94,7
GLD,1d,18,0.75,1.0,12/26,0.8464404178184985,0.012082182198067448,-0.73645660039414,0.1273384083027671,69,7
GLD,1d,25,0.0,0.5,9/21,0.42369704751280607,0.03346248035795707,-0.588548106434664,0.38887614134953297,37,44
GLD,1d,25,0.0,0.5,12/26,0.44888185158608085,0.06968443817432801,-0.4614555352152625,0.9587378127793809,33,26
GLD,1d,25,0.0,0.75,9/21,0.5423365429523859,0.033206481337596516,-0.6844491409808283,0.38544639844580986,37,44
GLD,1d,25,0.0,0.75,12/26,0.5504073619147358,0.07558687364334982,-0.5653504210749498,1.069317107566182,33,26
